username,post,likes,type,datetimes,captions
samarasfood,https://www.instagram.com/p/CbaQnOxLV7X/,588,clip,2022-03-22T14:59:02.000Z,"🍫no-bake chocolate granola bars🍫
vegan, gluten-free, no refined sugar

stop buying those sugar-laden supermarket granola bars and make these DEEEELICIOUS ones at home with super simple ingredients. store in the fridge or freezer to have throughout the week.

📌RECIPE📌
-1 cup pitted dates
-2 cups rolled oats
-1/2 cup nuts (i used roasted peanuts)
-1/4 cup flax seeds (or any other seeds/nuts)
-2 tbsp unsweetened cocoa powder
-1/4 cup honey (or maple syrup)
-1/4 cup peanut butter (or any nut butter)
*optional: dark chocolate for drizzling

🥜how-to🥜
-blend the dates with 2 tbsp of hot water (until you have a sticky paste) and set aside
-mix the dry ingredients together in a bowl, then add the dates
-add the honey and peanut butter to a small pan, and mix on low heat until warm and fully incorporated, then pour on to the dry mixture and mix until fully coated
-line a small brownie pan with baking paper and press the mixture in really well (use something like the bottom of a mug to REALLY pack it together)
-freeze for 20-30 minutes before slicing into bars or squares
-optional: drizzle some melted dark chocolate on top if you’re feeling fancy
-store in the fridge or freezer
🥜ENJOY🥜

#healthyrecipes #granola #granolabar #healthysnacks #healthybreakfast #whatieatinaday #explorepage #healthylifestyle #easyhealthymeals"
samarasfood,https://www.instagram.com/p/CbVI1x7F-s5/,790,clip,2022-03-20T15:14:51.000Z,"starting off the week with some nutritious supermarket picks 🛒

tell me your current favorites in the comments👇🏽

1. @tabali.bistro wholewheat and oat bread🥙 i buy a couple of packs and keep them in my freezer to eat throughout the week. perfect for sandwiches, mana’eesh, dipping, and you can cut it up then bake to turn into crunchy chips

2. olive spread 🫒 my favorite is @wadi.food with spicy chili 🌶 but you can usually find so many different variations to use in sandwiches, on rice cakes, or even mixed in salad dressings

3. oat pasta 🍝 almost the same as regular pasta but with added fiber from the oats. be aware that most available brands are NOT gluten-free, and the most common ones are @dobella.eg and @lino.oats

4. frozen fruit+veg 🧊 did you know that frozen produce has the same benefits as fresh? i’ll make a video about it soon, but they’re SO convenient to just pull out of the freezer and add to any dish. don’t underestimate the power of frozen food

5. oat flour 🍰 much more nutrient-dense than regular all-purpose flour. i usually mix it with wholewheat flour if i’m baking cakes, cookies, muffins, etc. and it’s perfect for making mug cake-style baked oats

#healthyfood #healthylifestyle #healthytips #groceryshopping #healthytips #fitnessmotivation #thatgirl #nutrition"
samarasfood,https://www.instagram.com/p/CbK8IR_OYXq/,754,clip,2022-03-16T16:11:24.000Z,"🍪single serve cookie in the microwave🍪
vegan, gluten-free, no refined sugar

no ovens needed for this one. pour some of your favorite milk on top and enjoy.

📌RECIPE📌
-1/4 cup oat flour (you can also blend some oats into a powder)
-1 tbsp rolled oats
-1 1/2 tbsp peanut butter
-3-4 tbsp milk of choice (i used almond milk)
-1 tbsp maple syrup or honey
-pinch of salt
-chopped dark chocolate for topping

-mix all the ingredients until you get a workable dough
-flatten the dough into a cookie shape
-press the dark chocolate pieces on top
-microwave for 90 seconds, checking on it every 20 seconds
🍪ENJOY🍪

#oatmeal #oatmealcookies #oatmealrecipe #healthydessert #healthybreakfast #bakedoatmeal #bakedoats #easyrecipes #healthytips #oats #intuitiveeating"
samarasfood,https://www.instagram.com/p/CbIbS3OP-3I/,434,clip,2022-03-15T16:46:05.000Z,"🌱high fiber green smoothie🌱
(serves 1)

are you a fan of green smoothies? such an easy and delicious way to get your greens in. this one in particular is focused on giving your body a fiber boost, which is important if you want to keep your gut healthy, help your digestive system stay on the move, promote heart health, and stay full and satisfied.

🌱1 frozen banana
🌱1 kiwi
🌱1/2 orange or 1 mandarin
🌱generous handful fresh spinach
🌱1 tbsp chia seeds
🌱1 cup milk of choice
🌱optional: 1 tbsp honey or maple syrup

#greensmoothie #healthyrecipes #healthybreakfast #fitnessmotivation #healthylifestyle"
samarasfood,https://www.instagram.com/p/CbGGQN1tvlc/,544,clip,2022-03-14T19:04:40.000Z,"🧘🏽‍♀️TRY THIS YOGA SEQUENCE🧘🏽‍♀️
share with someone who needs help with their posture

do each exercise for 30 seconds to 1 minute

1. chest opener with forward fold
👉🏼feet slightly wider than hip width apart
👉🏼clasp hands behind back
👉🏼open chest towards sky
👉🏼bend forward, trying to reach your hands towards the ground, keeping knees straight
👉🏼slowly roll up with rounded back

2. standing chest+back stretch
👉🏼arms bent
👉🏼inhale -arch your spine and look up
👉🏼exhale -round your spine, tucking chin to chest

3. shoulder pass throughs
👉🏼grab a strap, towel, or t-shirt
👉🏼hold with hands apart in front of you
👉🏼circle arms over your head with elbows STRAIGHT and then back in front of you (adjust the width of your hands to be able to keep your arms straight)

4. cobra pose
👉🏼lay down on your stomach
👉🏼hands under shoulders
👉🏼push up, bringing your shoulders back and chest forward

5. seated twists
👉🏼opposite hand to knee
👉🏼use your exhale to pull you deeper into your twist
👉🏼keep shoulders down and back straight

#yoga #stretching #flexibility #fitness #yogatips #yogaegypt #yogatutorials #fitnesstips #healthylifestyle #yogateacher #gymtips #yogatutorials"
samarasfood,https://www.instagram.com/p/CbAmKi6p0WY/,1686,clip,2022-03-12T15:47:01.000Z,"1, 2, or 3?

when it comes to healthy snacks, i usually look for something that’s quick, easy, and nutrient-dense. here are 3 options that i’ve been OBSESSED with lately.

🥜dates stuffed with tahini
🍓strawberries dipped in dark chocolate (refrigerate if you want the chocolate to get ✨crisp✨)
🍳turkey, baby spinach, and a fried egg on a rice cake

#healthysnacks #healthysnackideas #healthyrecipes #whatieatinaday #fitnessmotivation #nutrition"
samarasfood,https://www.instagram.com/p/Ca42Mh0DZ_M/,525,clip,2022-03-09T15:34:15.000Z,"🍌🍫 quick, easy, healthy snack🍫🍌

i always have these banana snickers in my freezer so i don’t have to think about what to eat when i want something that’s nutritious AND will hit the sweet tooth at the same time. and you probably already have all the ingredients laying around at home. use super ripe bananas for the best results.

🍌slice your bananas in half, then half again lengthwise
🍌spread a generous layer of peanut butter on each half
🍌sprinkle with chopped nuts
🍌melt dark chocolate in the microwave then drizzle onto each slice
🍌freeze for 1-2 hours before snacking
🍌store in an airtight container in the freezer

🍫ENJOY🍫

#healthyrecipes #healthysnacks #chocolate #healthygirl #whatieatinaday #healthyfood #healthydessert"
malaksfoodjourney,https://www.instagram.com/p/CcOQXaPDi3N/,3683,clip,2022-04-11T19:37:20.000Z,"My top tips to getting crispy fries in the air fryer every time ! How many “lazem” did you count? Hahaha

1. Wash and soak your potatoes (several times)
This removes some of the starch and makes them crispy but make sure to dry them really well

2. Preheat your airfryer
This makes a world of a difference, just like your oven to get a perfect crunch and even cooking you need to preheat (I preheat for 2 min)

3. Oil them
You need to add a spray or a spoon full of oil to get that golden edges

• Place it in the air fryer on 200 for 15 min

4. Shake it !
Midway give it a good shake to make sure they get exposed to the same amount of heat

5. Season!!
You need to get the right seasoning to have that same fries you get when you go out. @knorregypt new fries. mix is perfect

Served with whipped areesh (recipe in reels)"
malaksfoodjourney,https://www.instagram.com/p/CcK_YxkDcOW/,3677,clip,2022-04-10T13:15:48.000Z,"Glazed carrots with goat cheese and creamy molasses dressing 🤤#mfjsalad

Here’s what you need to make this week’s salad:
4 medium carrots cut into cubes
1 tbsp olive oil
1 tsp dark soy sauce
1 tbsp honey
¼ cup water
Pinch of salt
Roast in the oven for 20 min on 185C
2 bunch parsley
1 bunch lettuce or mixed greens
1 cup cherry tomatoes
1 can corn
¼ cup chopped walnuts
3 tbsp goat cheese

Dressing:
2 tsp molasses
1 tsp apple cider vinegar
1 tbsp olive oil
1 tbsp low fat mayo or yoghurt
5-6 tbsp milk
Pinch of sumac"
malaksfoodjourney,https://www.instagram.com/p/Cb-ILu6jhZV/,6051,clip,2022-04-05T13:17:54.000Z,"MY TOP 3 AIR FRYER TIPS!
When I love something I get obsessed and my air fryer has been an obsession for over a year now, you can literally make anything in it and it makes life so much easier! Save this post for when you need it and comment for part 2!

Tip1: The brands that I tried, like and trust
Black and decker
Philips
Kenwood
Tornado

2. Preheat your Air Fryer
Preheating makes a world of a difference and makes the food cook evenly and have a Bett crunch

3. My recommended cooing time (this varies from each air fryer but take it as a reference point)
On 200C
Sambusak: 6-7min
Wedges: 18-20 min
Fries: 12-15 min
Wings: 20-25 min
Strips: 12 min

On 190C
Salmon: 15 min
Pane: 16-18min

#airfryer #airfryertips #tips #kitchentips #cookingathome"
malaksfoodjourney,https://www.instagram.com/p/Cb5ISz9Dt8C/,2617,clip,2022-04-03T14:42:59.000Z,"Apricot Salad with hibiscus dressing! It doesn’t get more Ramadan I then this. Since the pantry is full of the Ramadan supplies let’s use it to make our weekly salads. Here’s what you need:

2 medium sweet potatoes
2 tbsp olive oil
½ tsp salt
¼ tsp pepper

1 bunch parsley
1 bunch cilantro
¼ cup dried apricot
3 tbsp walnuts
1 tbsp raisins
3 tbsp cottage cheese

Dressing: (use half and store the rest)
6 tbsp hibiscus water
4 tbsp olive oil
2 tsp mustard
¼ tsp salt
¼ tsp pepper
1 tsp honey

Tip: if you added your dressing to your salad ahead of time and want it to look fresh for iftar or the second day, mix in fresh greens to the mix ! It will soak up all the extra dressing and keeps your salad looking fresh and good as new.

Happy Salad Sunday #mfjsalad"
malaksfoodjourney,https://www.instagram.com/p/CbsiSCdDo01/,6535,clip,2022-03-29T17:19:43.000Z,"Crowd pleasing mini chicken pies. If you have people over then you must serve them these chicken, veggies pies. Finally giving @knorregypt 11spices a try and I must say it’s a flavor bomb.

Ingredients:
2 shredded chicken breast (boiled for 8minutes)
1 butter cube
1 tbsp olive oil
1 diced onion
1 minced garlic
1 diced carrots
1 tbsp flour
½ tsp salt
¼ tsp pepper
1 cup milk
1 cup chicken stock
1 pack knorr 11spices
¼ cup grated roumi cheese
1 egg

Preheat your oven and let the pie cook for 10-12 minutes on 185C"
malaksfoodjourney,https://www.instagram.com/p/CbnUzvrDdU0/,4770,clip,2022-03-27T16:47:36.000Z,"Lost in love with this Salad! Are you a salad person? Salad Sundays have become apart of this blog and me, I used to enjoy an occasional salad but now I am obsessed!!

Ingredients:
2 small lettuce heads
1 grated carrot
1 cup cherry tomatoes
2 green onions
2 crispy bacon slices
2 chicken pane slices
1/2 avocado

Chicken:
Season with salt, pepper and sweet paprika. Cot with flour and cover with an egg. Mix panko with breadcrumbs and give it a good coating. Air fry or oil fry your chicken

Dressing:
2 tbsp olive oil
1 tsp mustard
½ lemon
Pinch of salt &pepper
1 tsp tahini"
malaksfoodjourney,https://www.instagram.com/p/CbkzhS2j268/,1692,clip,2022-03-26T17:16:38.000Z,"My version of mongolian chicken, delicious, easy and fun to make. Playing around with my new toys from @ikeaegypt , hurry up and enjoy their 15% off offer on all their cooking and eating products in all their branches and online. Check the highlights for my favorite picks

Here’s how to make it:
Ingredients:
2 tbsp sesame oil
400 g chicken things
½ tsp salt
¼ tsp pepper
½ tbsp chopped ginger
1/2 tbsp minced garlic
2 large green onions
1 ½ tbsp soy sauce
½ tbsp dark soy sauce
1 tbsp honey

Fried Rice:
1 tbsp sesame or olive oil oil
1 tsp minced garlic
1 tsp minced ginger
1 green onions
2 cups cooked rice (preferably leftover)
1 tbsp soy sauce

Ikea link:
https://www.ikea.com/eg/ar/campaigns/kitchenware-and-tableware-offers-pub28014201?utm_source=Malaks_food_journey&utm_medium=Influencer_marketing&utm_campaign=Cookshop_week"
malaksfoodjourney,https://www.instagram.com/p/Cbc-sDxDb4K/,3202,clip,2022-03-23T16:20:21.000Z,"STOP THROWING AWAY YOUR VEGGIE SCRAPS. Let’s turn them into broth.

All you have to do is keep an empty bag in your freezer and collect the vegetable scraps that you would usually throw away. Once your bag is full throw them in a pot with hot water let them simmer for 60min on low heat and enjoy free, homemade broth.

You minimized food waste and you got yourself an amazing broth.

You can add salt, pepper, bay leaf, cardamom and garlic to your broth to jazz it up.

#nofoodwaste #foodwaste #tips #cookingtips #broth #vegetablesoup"
malaksfoodjourney,https://www.instagram.com/p/CbVSbB-DI5_/,4708,clip,2022-03-20T16:41:41.000Z,"How did I do? From 1-10 ? 😂 Always wanted to cook in a car and now I have!

Enjoy your salad, remember you can always make time or find a way to the things you love.

#saladsunday #mfjsalad"
malaksfoodjourney,https://www.instagram.com/p/CbLBVtwD5bY/,4912,clip,2022-03-16T16:59:25.000Z,"Yup I called it Lasagna Béchamel because that’s how it will taste in your mouth. It will luxe with sauce and flavor with a stretch of cheese, just how it should be.

What you need:
1 pack lasagna
50g butter
2-3 tbsp flour
1 ½ cup milk
1 cup stock
Pinch of salt
½ tsp pepper
½ tsp nutmeg (optional)
1 tbsp oil or butter
1 medium diced onion
1 minced garlic
1 cup spinach
1 cup mozzarella
3 tbsp cream cheese or kiri"
malaksfoodjourney,https://www.instagram.com/p/CbDQbPRDiQN/,5543,clip,2022-03-13T16:41:49.000Z,"Tons of flavor with minimal effort !! This canned based salad will keep your full for a while.

What you need: (portion for 4)
200g cherry tomatoes
1 can chickpea
1 can red beans
1 can corn
1 cucumber
1 small red onion

Dressing:
2 tbsp olive oil
1 tbsp balsamic vinegar
½ lemon
1 tbsp chopped dill

#mediterraneandiet #mediterranean #mediterraneansalad #can #canned #saladsunday #mfjsalad"
malaksfoodjourney,https://www.instagram.com/p/Ca2QZA0jZvn/,unknown,clip,2022-03-08T15:24:10.000Z,"Women’s Day with mami

Celebrating Women’s Day with my favorite woman, my mom ❤️"
malaksfoodjourney,https://www.instagram.com/p/Caz0sIAjsRo/,1657,clip,2022-03-07T16:43:49.000Z,"I dare you to try and tell me if you taste the cauliflower!!! I am not big on substitute mainly because they are a big fail but this one made me believe otherwise! I even got karim fooled 🤷🏽‍♀️😈

Recipe details:
1 tbsp sesame oil or olive oil
1 cup shredded cauliflower (by hand or food processor)
1 minced garlic
½ tsp minced ginger
1 green onion
1 egg
Pinch of salt and pepper
1 -2 tsp dark soy sauce
Garnish with sesame and nigella seeds"
malaksfoodjourney,https://www.instagram.com/p/CaxjmWcjDc1/,2557,clip,2022-03-06T19:38:55.000Z,"Upgrade your regular salad with this creamy nutritious dressing!

Dressing details:
1 avocado
1 lemon
1 spring onion
1 bunch parsley stem
3 tbsp cottage cheese
3 tbsp olive oil
Pinch of salt
Pinch of pepper

You can dilute it with water, milk or olive oil until you reach your desired consistency.

#saladsunday #freshingredients #whatsinmyfridge #nowastedfood #sumac"
malaksfoodjourney,https://www.instagram.com/p/CaubB1NDJRc/,1981,clip,2022-03-05T14:23:41.000Z,"Slow down and have some strawberry oat pancakes with me !

Ingredients:
1 cup oats
1 banana
¼ cup milk of your choice
½ tsp baking powder

Strawberry mix:
Strawberries
Honey
Cinnamon stick
Let them cook for 3 minutes on low heat

Garnish with
Coconut flakes
Honey
Fresh strawberries"
malaksfoodjourney,https://www.instagram.com/p/CahtOUBjCTi/,1515,clip,2022-02-28T15:52:44.000Z,"Vegetarians or not you WILL LOVE THIS! If you have eggplants that are all soggy l, don’t throw them about let’s make an amazing platter.

Here’s how to make it:
3 medium eggplants
2 tbsp olive oil
1 tsp dried peppermint
½- 1 tsp salt
Air fry for 40 min on 185C

Lay on a bed of greek yoghurt and layer baked carrots, tahini and pomegranate molasses with a garnish of fresh mint or basil in my case. Enjoy on a pieces of bread or eat it straight away!

#airfryerrecipes #vegeterianrecipes #eggplant #nowastedfood #egyptianfood"
malaksfoodjourney,https://www.instagram.com/p/CafVTkYD3N2/,5490,clip,2022-02-27T17:45:14.000Z,"This warm salad will warm your heart. I know that life gets overcrowded and we are all trying to keep everything together, sometimes knowing that you are not alone makes a world of a difference. Let’s all try to aim for a balanced week and share the good energy.

Warm Salad Ingredients:
1 lettuce head
1 bunch parsley
2 green onions
2 bell peppers
200g mushrooms
1 cup quinoa :3 cups water
1 avocado
½ cup nuts (almonds or cashew)
1 tbsp honey
Feta or any white cheese cubes
Salt & Pepper

Dressing:
2 tbsp olive oil
2 tbsp balsamic vinegar
1 tbsp honey
½ lemon juice"
malaksfoodjourney,https://www.instagram.com/p/CaPwx3qshWp/,447,carousel,2022-02-21T16:36:34.000Z,"I think the last giveaway was the best one, for me hahaha. Because I got to meet 3 amazing girls and we gave @bulldogburgereg a try. It’s definitely recommended.

Our favorite picks were the Bulldogs Burger and Basil Burger. Pair them with gravy fries and thank me later."
malaksfoodjourney,https://www.instagram.com/p/CaNKmDUju-n/,8050,clip,2022-02-20T16:27:04.000Z,"This Salad is a meal, it has it all, whether you want to get it from Lychee - MFJ SALAD- or make it at home,

Here’s what you need:

Mixed green leafs
Spinach
Roasted carrots
Roasted sweet potatoes
Beans
Beetroot
Cottage cheese
Corn
Grits with cranberry
Grated cheddar cheese
Avocado
Peanuts
Chicken breast
Roasted tortillas
Ranch & Cilantro Dressing

Low cal homemade cilantro sauce:
1 bunch cilantro
1 garlic clove
1 tbsp olive oil
1-2 tbsp greek yoghurt
5-6 tbsp water
Pinch of salt

This was the Heliopolis Club branch"
malaksfoodjourney,https://www.instagram.com/p/CaC6-h4gcry/,834,clip,2022-02-16T16:56:30.000Z,"I’m giving my SECOND COOKING CLASS on Friday & Saturday 25, 26 of February.

Here’s all you need to know
Location: La Terrace, Zamalek
Time: 1-5pm
Price: 800 le
*Same class will be held on both days

What you will learn:
- How to build a nice filling salad
- 3 dressings that work with almost all salads
- How to handle a chicken (cut, wash, cook and store)
-Food that’s easy to meal prep and store (meatballs, vegetables pies, chicken casserole and more)

How you can book:
All bookings will be done through DMs and confirmed with a down payment (first come first serve)
Please DM me your name, mobile number, and the day of your preference (25 or 26)"
saraahmedxxo,https://www.instagram.com/p/CbbGpwKqq1i/,63,photo,2022-03-22T22:50:44.000Z,my favorite mess.
saraahmedxxo,https://www.instagram.com/p/CbK1Jqoh0O6/,82,carousel,2022-03-16T15:09:57.000Z,people from my sketchbook.
saraahmedxxo,https://www.instagram.com/p/Ca5BS64Kguz/,unknown,clip,2022-03-09T17:31:45.000Z,"this is one of the most personal (and the messiest) sketchbooks to me. i got it in one of the last few days in my senior year of college, and it stayed with me for a couple of months right after graduation where i was as lost as a balloon (i still am). but this sketchbook kept me grounded, kept me sane. without it, i would have definitely lost my mind very long ago. i will forever be thankful to have this gift of drawing that have always always helped me survive.

special thanks to @mennayehyaa_ who was always supportive, and the one who actually encouraged me to post this very personal flip through🤍

hope you enjoy.
peace."
saraahmedxxo,https://www.instagram.com/p/CaNlBtmKttN/,84,photo,2022-02-20T20:15:23.000Z,"Jameel & Noor ♥️

@sarahtaibah
@saadulz
@jameel_jeddan"
saraahmedxxo,https://www.instagram.com/p/CaLLVR-qJw2/,77,carousel,2022-02-19T21:52:23.000Z,"from my sketchbook.

i've been experimenting with different materials and different colors for the past couple of days, and i'm enjoying it so far🧚🏻‍♀️"
saraahmedxxo,https://www.instagram.com/p/CaIfizPqyyd/,78,carousel,2022-02-18T20:51:16.000Z,supposedly emma
saraahmedxxo,https://www.instagram.com/p/CaH3h7hKIKl/,82,carousel,2022-02-18T15:01:38.000Z,"five years apart.
sometime in 2021 - february 15, 2016"
saraahmedxxo,https://www.instagram.com/p/CZh32wxqiWV/,105,carousel,2022-02-03T20:53:20.000Z,fresh ta3meya🧆
saraahmedxxo,https://www.instagram.com/p/CY9-j8nqCjd/,36,photo,2022-01-20T22:19:16.000Z,🌱
saraahmedxxo,https://www.instagram.com/p/CXTkK_fKEDe/,71,photo,2021-12-10T14:29:11.000Z,i loved it when i left it.
saraahmedxxo,https://www.instagram.com/p/CT0YsViqitQ/,87,carousel,2021-09-14T22:18:14.000Z,"•a series of random old pictures that make me feel something•

-part four.
September, 2019
college days. (+some of my very random sketches)

Bashed Out // This Is The Kit"
saraahmedxxo,https://www.instagram.com/p/CTh84CpK3Pk/,111,carousel,2021-09-07T18:28:50.000Z,"•a series of random old pictures that make me feel something•

-part three.
September, 2019
Tanta, Egypt
more days of creativity and self care."
saraahmedxxo,https://www.instagram.com/p/CTaHivFq1R8/,47,carousel,2021-09-04T17:28:07.000Z,"•a series of random old pictures that make me feel something•

-part two.
days of creativity and self care.
the year is 2019 and the place is Riyadh, Saudi Arabia. my favorite of all places. it's when and where i found my peace for the first time, and where i found my all time favorite book.
The Poet X by Elizabeth Acevedo"
saraahmedxxo,https://www.instagram.com/p/CRb796HK_3P/,124,carousel,2021-07-17T17:22:40.000Z,"so i decided to start a series that i call ""random old pictures that make me feel something"", in which i post a bunch of random pictures i find on my phone that somehow relate to each other in a way that maybe only i understand. along with a piece of writing that i wrote or a song that i used to listen to at the time, or basically just a simple description of those pictures. that way i can document all the precious little moments that make me feel things. and to remind myself that we grow and no matter what, things pass, good or bad, they pass.

-part one.
starting today with the year 2018.

date; june 13, 2018
location; Riyadh, Saudi Arabia

the first picture is me being bored waiting for baba to get us food and deciding to take this very random picture for literally no reason. (maybe me posting it now was the reason from the beginning, who knows?)
second one is also me being bored and taking a random picture of the road.
third, just simply my room back there in Saudi Arabia, which is not my room anymore. (thinking about this makes me really sad, cause i get attached to things, places and people pretty easily, and i miss my room so much)
forth, as you can see is a two hour call with noha, which was sort of therapeutic in a way, we used to talk A LOT back then, we didn't talk about anything specific, we just enjoyed each other's company. i really miss this and i miss you. @nohaa_mahmoud
fifth, a very sad cat we found at our doorstep.
sixth, the way back home.

tribulation // matt maeson
best friend // rex orange county"
saraahmedxxo,https://www.instagram.com/p/CN3Jd59nmKi/,85,photo,2021-04-19T20:54:33.000Z,~
saraahmedxxo,https://www.instagram.com/p/CNbEMkSHNO7/,79,photo,2021-04-08T23:09:45.000Z,lectures.
saraahmedxxo,https://www.instagram.com/p/CL_j46nnHdB/,109,photo,2021-03-04T10:16:34.000Z,uni days.
saraahmedxxo,https://www.instagram.com/p/CL9owQsHyAS/,53,photo,2021-03-03T16:20:36.000Z,small things // Ben Howard 🎧
saraahmedxxo,https://www.instagram.com/p/CK4F6Ehn1jg/,60,photo,2021-02-04T16:08:30.000Z,"how can you be ready for life?

we might be dead by tomorrow // soko"
saraahmedxxo,https://www.instagram.com/p/CKom-fnHA__/,111,carousel,2021-01-29T15:49:37.000Z,slowly but surely getting back.
salmaelkashef,https://www.instagram.com/p/CZ0CbLsMqeJ/,2043,photo,2022-02-10T22:12:01.000Z,🌕
salmaelkashef,https://www.instagram.com/p/CZxSynlsGCH/,806,photo,2022-02-09T20:37:18.000Z,💥
salmaelkashef,https://www.instagram.com/p/CZxSsNlMzth/,761,photo,2022-02-09T20:36:26.000Z,☄️
salmaelkashef,https://www.instagram.com/p/CZxQWQiM0fa/,1137,photo,2022-02-09T20:15:57.000Z,🧞‍♀️
salmaelkashef,https://www.instagram.com/p/CZaCah5saVk/,533,photo,2022-01-31T19:51:41.000Z,🎳
salmaelkashef,https://www.instagram.com/p/CZXmioesCKT/,868,photo,2022-01-30T21:09:38.000Z,🌋
salmaelkashef,https://www.instagram.com/p/CZXlSxMMTTp/,258,photo,2022-01-30T20:58:44.000Z,🏞
salmaelkashef,https://www.instagram.com/p/CZXlBpYM-kP/,301,photo,2022-01-30T20:56:23.000Z,🔥
salmaelkashef,https://www.instagram.com/p/CZXkyO1snTT/,470,photo,2022-01-30T20:54:17.000Z,🥛
salmaelkashef,https://www.instagram.com/p/CZAYlJLMTEW/,308,photo,2022-01-21T20:45:07.000Z,What do you see?
salmaelkashef,https://www.instagram.com/p/CY9VFrJMK2g/,1461,photo,2022-01-20T16:16:53.000Z,🫖
salmaelkashef,https://www.instagram.com/p/CYzGfJNMLba/,864,photo,2022-01-16T16:56:53.000Z,🕊
salmaelkashef,https://www.instagram.com/p/CYrp-YJMiYg/,6208,carousel,2022-01-13T19:33:03.000Z,🪨
salmaelkashef,https://www.instagram.com/p/CYquA-0skIP/,814,photo,2022-01-13T10:49:07.000Z,🐚
salmaelkashef,https://www.instagram.com/p/CYpMATHMVAv/,1543,photo,2022-01-12T20:32:41.000Z,🐉 Random portrait of may 🐉
salmaelkashef,https://www.instagram.com/p/CXW5ERksvXd/,9309,carousel,2021-12-11T21:29:29.000Z,Happy birthday to the love of my life 🤍✨ keep shining keep growing keep changing. 🕊 shankololoololiiii 🤍🤍
salmaelkashef,https://www.instagram.com/p/CWQNXLosIvJ/,696,photo,2021-11-14T10:40:45.000Z,🥡
salmaelkashef,https://www.instagram.com/p/CWOubz1sD8u/,1219,photo,2021-11-13T20:51:16.000Z,🚀
salmaelkashef,https://www.instagram.com/p/CWOpZ9LsrXw/,364,photo,2021-11-13T20:07:19.000Z,🥋
salmaelkashef,https://www.instagram.com/p/CWOm6l4MJ3A/,678,photo,2021-11-13T19:45:33.000Z,"☄️

#sonyalphaeg"
laylaghaleb,https://www.instagram.com/p/CcYTBn8jnZc/,1408,clip,2022-04-15T17:13:32.000Z,"quick steps with my fam 🙌🏻
DC : @jerry_lic @benzzjr_ 👟"
laylaghaleb,https://www.instagram.com/p/CcTIWYqLEEM/,4873,photo,2022-04-13T17:03:02.000Z,Almost 26 but still 6 at heart whenever I’m in this place. ✨🏰
laylaghaleb,https://www.instagram.com/p/CcQjfKWjE6-/,2615,clip,2022-04-12T17:03:47.000Z,"BROTHERS ON THE BEAT 🥇🔥

DC 🧠 @shoukrylive @aliastroo @benzzjr_

#dance #instagram #reels"
laylaghaleb,https://www.instagram.com/p/CcOMWrIrTa9/,1566,carousel,2022-04-11T19:01:50.000Z,a room with 400+ dancers is nothing but any choreographer’s dream✨some shots from @in10sivemastercamp
laylaghaleb,https://www.instagram.com/p/CcLnyTkDCD8/,unknown,clip,2022-04-10T19:05:46.000Z,"🤍 Truth about this class: I went in after having black-outs and dizziness and had to push myself extremely to even stand up.. not saying this to encourage anyone to push beyond their limits but more to acknowledge some things that happen behind the camera. There are often times where we aren’t able to dance up to our best potential - or have the energy whether physically or mentally to do things we set out to. This made me not want to post a choreo I really enjoyed with my friends, so much in fact.. and I’m still a work in progress into becoming the best version of myself, that said, I don’t want to not post something I’m not 100% happy about just because I expected more of myself. I want to accept it, love it, and know when’s the right time to expect more of myself. 🤍"
laylaghaleb,https://www.instagram.com/p/CcJRBgmr2Jl/,2497,carousel,2022-04-09T21:06:25.000Z,"It's all about having a brother not just a friend or a partner, some BTS from @opelegypt shoot🌟☺️

Creative production @digitentworld
Project by @entourage.eg
#lessnormal"
laylaghaleb,https://www.instagram.com/p/CcD8uDZjEVk/,unknown,clip,2022-04-07T19:53:31.000Z,"with my tuesdays gang! 🔥 loved this beg/int piece especially to one of my favorite songs! Catch my classes this ramadan @wearegoodspace - SUNDAYS AND TUESDAYS 9 PM 🙌🏻 see you! ✨

#dance #hiphop #travisscott #dope #instagood #viralvideos #love #egypt #cairo #share #dubai"
laylaghaleb,https://www.instagram.com/p/Cb--qYrjOC6/,unknown,clip,2022-04-05T21:17:09.000Z,"Been keeping this one on the shelf and wanted to share this with you guys for a while 🌟 it's been a dream come true for me to teach in this amazing camp @in10sivemastercamp - thank you for having me and giving me the floor to hopefully inspire a few souls. It was also my absolute pleasure to have my amazing sister @offiziellehelal with me, your support meant everything to me! 🙏🏽"
laylaghaleb,https://www.instagram.com/p/Cb8Sja6LaSR/,1955,carousel,2022-04-04T20:09:40.000Z,"You can't dull my sparkle ✨🤩

#fashion #instagram #streetstyle #streetwear #cairo #egypt"
laylaghaleb,https://www.instagram.com/p/Cb54pDIqJzp/,6148,clip,2022-04-03T21:49:38.000Z,"New trend try it and don't forget to tag me

Follow me on TIKTOK

@shoukrylive @aliastroo

#instagram #viral #viralvideos #fyp #fun #trending"
laylaghaleb,https://www.instagram.com/p/CbnmxjvD5Y0/,unknown,clip,2022-03-27T19:25:34.000Z,"all the latin vibes dancing to this amazing upcoming artist @begadosamaa’s new single! Had to throw in my favorite house combo too ✨ come dance with me @wearegoodspace
Video shot by my amazing brother @loayeraky"
laylaghaleb,https://www.instagram.com/p/CblEf_LjJ2x/,unknown,clip,2022-03-26T19:47:54.000Z,quick chill combo with my fam - choreographed this as I taught it which was a real challenge 🥺 come dance with me Sundays & Tuesdays - 8 PM @wearegoodspace
